Timestamp,DL_bitrate,UL_bitrate
"2023-01-01, 02:03:39",11.3,13.3
"2023-01-01, 02:03:42",18,15.6
"2023-01-01, 02:03:45",22.4,20
"2023-01-01, 02:03:48",11.3,13.4
"2023-01-01, 02:03:51",23.1,7.1
"2023-01-01, 02:03:54",22.6,6.3
"2023-01-01, 02:03:57",41.7,11.7
"2023-01-01, 02:04:00",36.4,12
"2023-01-01, 02:04:03",40.1,5.1
"2023-01-01, 02:04:06",26.6,16
"2023-01-01, 02:04:09",27.7,5.2
"2023-01-01, 02:04:12",31.7,8.1
"2023-01-01, 02:04:15",41.2,15.3
"2023-01-01, 02:04:18",31.2,7.8
"2023-01-01, 02:04:21",34.6,10.9
"2023-01-01, 02:04:24",39.2,7.3
"2023-01-01, 02:04:27",21.8,8.8
"2023-01-01, 02:04:30",31.4,11.7
"2023-01-01, 02:04:33",22.7,7
"2023-01-01, 02:04:36",18.5,16.2
"2023-01-01, 02:04:39",28.7,14.4
"2023-01-01, 02:04:42",47.6,16.8
"2023-01-01, 02:04:45",37.4,19.5
"2023-01-01, 02:04:48",27.8,12
"2023-01-01, 02:04:51",14.6,12.4
"2023-01-01, 02:04:54",35.1,9.6
"2023-01-01, 02:04:57",43.8,8.3
"2023-01-01, 02:05:00",49.8,6.3
"2023-01-01, 02:05:03",16.3,7.2
"2023-01-01, 02:05:06",43.7,14.6
"2023-01-01, 02:05:09",40.7,7.3
"2023-01-01, 02:05:12",42,10.2
"2023-01-01, 02:05:15",26.6,9.6
"2023-01-01, 02:05:18",12.4,11
"2023-01-01, 02:05:21",40.5,17.5
"2023-01-01, 02:05:24",41.4,17.3
"2023-01-01, 02:05:27",30,5.1
"2023-01-01, 02:05:30",35.3,12.4
"2023-01-01, 02:05:33",20.1,19.8
"2023-01-01, 02:05:36",39.3,8.6
"2023-01-01, 02:05:39",36.8,8.9
"2023-01-01, 02:05:42",10.2,19.8
"2023-01-01, 02:05:45",24.7,19.8
"2023-01-01, 02:05:48",25,8.8
"2023-01-01, 02:05:51",37,6.1
"2023-01-01, 02:05:54",38.9,10.5
"2023-01-01, 02:05:57",30.1,17.5
"2023-01-01, 02:06:00",16.9,7.7
"2023-01-01, 02:06:03",13.7,13.4
"2023-01-01, 02:06:06",34.5,17.9
"2023-01-01, 02:06:09",29.8,8
"2023-01-01, 02:06:12",28.5,16.5
"2023-01-01, 02:06:15",20,11.6
"2023-01-01, 02:06:18",35.6,18.4
"2023-01-01, 02:06:21",13,15.7
"2023-01-01, 02:06:24",17.4,10.5
"2023-01-01, 02:06:27",22.8,19.3
"2023-01-01, 02:06:30",32.1,13.4
"2023-01-01, 02:06:33",39.1,13.2
"2023-01-01, 02:06:36",31.9,14.8
"2023-01-01, 02:06:39",43.4,16.6
"2023-01-01, 02:06:42",37,18.8
"2023-01-01, 02:06:45",47.2,17.9
"2023-01-01, 02:06:48",36.4,12.2
"2023-01-01, 02:06:51",24.4,13.2
"2023-01-01, 02:06:54",37.6,7.3
"2023-01-01, 02:06:57",46.5,19.2
"2023-01-01, 02:07:00",18.8,19.2
"2023-01-01, 02:07:03",44.6,14.2
"2023-01-01, 02:07:06",47.5,7.1
"2023-01-01, 02:07:09",35.1,13.1
"2023-01-01, 02:07:12",24.3,13
"2023-01-01, 02:07:15",26.6,19.8
"2023-01-01, 02:07:18",48.3,6
"2023-01-01, 02:07:21",36.1,19.7
"2023-01-01, 02:07:24",11.2,12.6
"2023-01-01, 02:07:27",48.3,14.6
"2023-01-01, 02:07:30",20.4,17.1
"2023-01-01, 02:07:33",46.8,10.5
"2023-01-01, 02:07:36",19.3,7.3
"2023-01-01, 02:07:39",38,12.9
"2023-01-01, 02:07:42",42.7,17.4
"2023-01-01, 02:07:45",43.8,8.6
"2023-01-01, 02:07:48",12.4,10
"2023-01-01, 02:07:51",28.7,6
"2023-01-01, 02:07:54",12.8,19
"2023-01-01, 02:07:57",41.5,14.3
"2023-01-01, 02:08:00",17.5,8.4
"2023-01-01, 02:08:03",34.2,11.9
"2023-01-01, 02:08:06",48.9,6.1
"2023-01-01, 02:08:09",18.9,18.7
"2023-01-01, 02:08:12",17.3,10
"2023-01-01, 02:08:15",13,5.7
"2023-01-01, 02:08:18",23.5,17.7
"2023-01-01, 02:08:21",30.5,16.5
"2023-01-01, 02:08:24",29,9.9
"2023-01-01, 02:08:27",36.1,10.6
"2023-01-01, 02:08:30",14.3,16.7
"2023-01-01, 02:08:33",22.7,12.2
"2023-01-01, 02:08:36",40,16
"2023-01-01, 02:08:39",33.3,16.8
"2023-01-01, 02:08:42",32.5,18.4
"2023-01-01, 02:08:45",32.7,16.1
"2023-01-01, 02:08:48",14.9,6.3
"2023-01-01, 02:08:51",20.5,10.1
"2023-01-01, 02:08:54",16.8,12.1
"2023-01-01, 02:08:57",13.5,14.2
"2023-01-01, 02:09:00",34.2,15.7
"2023-01-01, 02:09:03",26.2,10.7
"2023-01-01, 02:09:06",40.2,15
"2023-01-01, 02:09:09",17,15.8
"2023-01-01, 02:09:12",49.4,16.7
"2023-01-01, 02:09:15",42.9,15.3
"2023-01-01, 02:09:18",12.1,6.4
"2023-01-01, 02:09:21",34.6,14
"2023-01-01, 02:09:24",30,11.1
"2023-01-01, 02:09:27",27.8,16.9
"2023-01-01, 02:09:30",28.9,14.7
"2023-01-01, 02:09:33",24.2,11.1
"2023-01-01, 02:09:36",30.4,12
"2023-01-01, 02:09:39",43.6,8.1
"2023-01-01, 02:09:42",38.4,9.8
"2023-01-01, 02:09:45",10.8,5.9
"2023-01-01, 02:09:48",42.7,18.7
"2023-01-01, 02:09:51",23.3,18
"2023-01-01, 02:09:54",33.7,15.8
"2023-01-01, 02:09:57",19.4,15.4
"2023-01-01, 02:10:00",45.8,6.1
"2023-01-01, 02:10:03",19,11.5
"2023-01-01, 02:10:06",15.4,15.7
"2023-01-01, 02:10:09",18.3,16.3
"2023-01-01, 02:10:12",15.6,11.5
"2023-01-01, 02:10:15",42.4,16.3
"2023-01-01, 02:10:18",44.1,9
"2023-01-01, 02:10:21",12.1,6.2
"2023-01-01, 02:10:24",18.5,6.4
"2023-01-01, 02:10:27",25.9,19.3
"2023-01-01, 02:10:30",35.1,8
"2023-01-01, 02:10:33",22.8,12.6
"2023-01-01, 02:10:36",33.4,19.7
"2023-01-01, 02:10:39",43.8,11.1
"2023-01-01, 02:10:42",16,5.4
"2023-01-01, 02:10:45",31.1,8.1
"2023-01-01, 02:10:48",12.6,13.7
"2023-01-01, 02:10:51",40,10.6
"2023-01-01, 02:10:54",20.3,15.7
"2023-01-01, 02:10:57",18.4,13.1
"2023-01-01, 02:11:00",10.7,13.8
"2023-01-01, 02:11:03",46.3,9
"2023-01-01, 02:11:06",23.8,12.2
"2023-01-01, 02:11:09",11.9,16.4
"2023-01-01, 02:11:12",13.5,17.1
"2023-01-01, 02:11:15",16.3,10.5
"2023-01-01, 02:11:18",15,12.5
"2023-01-01, 02:11:21",41.5,14.5
"2023-01-01, 02:11:24",20.7,13.4
"2023-01-01, 02:11:27",49.3,8.3
"2023-01-01, 02:11:30",24.6,9.4
"2023-01-01, 02:11:33",12.5,6.9
"2023-01-01, 02:11:36",38.9,6.2
"2023-01-01, 02:11:39",11.1,19.7
"2023-01-01, 02:11:42",43.5,6.7
"2023-01-01, 02:11:45",21.2,6
"2023-01-01, 02:11:48",16.4,15
"2023-01-01, 02:11:51",35,15.8
"2023-01-01, 02:11:54",40.4,13.2
"2023-01-01, 02:11:57",49.6,9.2
"2023-01-01, 02:12:00",34.2,17.2
"2023-01-01, 02:12:03",47,19.4
"2023-01-01, 02:12:06",36.1,8.1
"2023-01-01, 02:12:09",13.6,11.3
"2023-01-01, 02:12:12",46.6,12.6
"2023-01-01, 02:12:15",27.4,15.1
"2023-01-01, 02:12:18",35.4,6.8
"2023-01-01, 02:12:21",20,5.5
"2023-01-01, 02:12:24",26.1,17.3
"2023-01-01, 02:12:27",37.6,11.7
"2023-01-01, 02:12:30",19.4,15.8
"2023-01-01, 02:12:33",10.2,12.2
"2023-01-01, 02:12:36",26.6,18.2
"2023-01-01, 02:12:39",14.9,11.7
"2023-01-01, 02:12:42",13.2,12.9
"2023-01-01, 02:12:45",30.2,18.7
"2023-01-01, 02:12:48",40.3,11.9
"2023-01-01, 02:12:51",13.1,13.7
"2023-01-01, 02:12:54",14,13.5
"2023-01-01, 02:12:57",34,15.1
"2023-01-01, 02:13:00",46.6,9
"2023-01-01, 02:13:03",22.7,10.8
"2023-01-01, 02:13:06",48.3,16.2
"2023-01-01, 02:13:09",34.1,7
"2023-01-01, 02:13:12",13.1,15.2
"2023-01-01, 02:13:15",20.4,6.4
"2023-01-01, 02:13:18",13.7,18.6
"2023-01-01, 02:13:21",10.7,18.9
"2023-01-01, 02:13:24",25.1,11.8
"2023-01-01, 02:13:27",34.9,16.1
"2023-01-01, 02:13:30",39.4,11.1
"2023-01-01, 02:13:33",42.3,14.4
"2023-01-01, 02:13:36",28.2,10.6
"2023-01-01, 02:13:39",44.8,14.2
"2023-01-01, 02:13:42",30.1,19.8
"2023-01-01, 02:13:45",44.8,5.4
"2023-01-01, 02:13:48",34.3,18.7
"2023-01-01, 02:13:51",29.3,8
"2023-01-01, 02:13:54",26.6,7.2
"2023-01-01, 02:13:57",29,13.1
"2023-01-01, 02:14:00",13,13.9
"2023-01-01, 02:14:03",36.3,14.9
"2023-01-01, 02:14:06",18,9.2
"2023-01-01, 02:14:09",37.8,8.8
"2023-01-01, 02:14:12",21.4,8.8
"2023-01-01, 02:14:15",17.2,10.4
"2023-01-01, 02:14:18",49.4,7.3
"2023-01-01, 02:14:21",18.9,17
"2023-01-01, 02:14:24",12.7,11.4
"2023-01-01, 02:14:27",35.9,6.1
"2023-01-01, 02:14:30",32.4,16.8
"2023-01-01, 02:14:33",23,15.9
"2023-01-01, 02:14:36",47,11.5
"2023-01-01, 02:14:39",38.2,11.3
"2023-01-01, 02:14:42",49.5,16.4
"2023-01-01, 02:14:45",14.3,8.1
"2023-01-01, 02:14:48",11.5,12.2
"2023-01-01, 02:14:51",24.8,14.5
"2023-01-01, 02:14:54",48.8,18.3
"2023-01-01, 02:14:57",34,13.5
"2023-01-01, 02:15:00",19.6,16
"2023-01-01, 02:15:03",23.8,6.3
"2023-01-01, 02:15:06",11,9.7
"2023-01-01, 02:15:09",19.8,5.8
"2023-01-01, 02:15:12",23,6.4
"2023-01-01, 02:15:15",42.6,14
"2023-01-01, 02:15:18",33.5,13
"2023-01-01, 02:15:21",11.9,17.1
"2023-01-01, 02:15:24",16.8,17.3
"2023-01-01, 02:15:27",49,8.7
"2023-01-01, 02:15:30",18.1,14.4
"2023-01-01, 02:15:33",36.5,15.4
"2023-01-01, 02:15:36",19.2,6.3
"2023-01-01, 02:15:39",49.1,8.1
"2023-01-01, 02:15:42",29.2,11.5
"2023-01-01, 02:15:45",23.8,6.3
"2023-01-01, 02:15:48",49,5.7
"2023-01-01, 02:15:51",37.4,10.8
"2023-01-01, 02:15:54",40.9,7.7
"2023-01-01, 02:15:57",25.1,19.5
"2023-01-01, 02:16:00",35.9,19.5
"2023-01-01, 02:16:03",47.7,18.9
"2023-01-01, 02:16:06",13.4,10.5
"2023-01-01, 02:16:09",39.7,11.9
"2023-01-01, 02:16:12",27.5,10.6
"2023-01-01, 02:16:15",15.5,16.4
"2023-01-01, 02:16:18",31.3,5.6
"2023-01-01, 02:16:21",38.7,16.6
"2023-01-01, 02:16:24",35.3,15
"2023-01-01, 02:16:27",19,19.1
"2023-01-01, 02:16:30",35.3,13.8
"2023-01-01, 02:16:33",16.9,18.7
"2023-01-01, 02:16:36",11.5,12.6
"2023-01-01, 02:16:39",33.5,11.4
"2023-01-01, 02:16:42",27.5,13.6
"2023-01-01, 02:16:45",20,9.8
"2023-01-01, 02:16:48",34.2,9.3
"2023-01-01, 02:16:51",40.3,16.8
"2023-01-01, 02:16:54",26.9,15
"2023-01-01, 02:16:57",41.6,14.7
"2023-01-01, 02:17:00",23.4,14.7
"2023-01-01, 02:17:03",12.3,8.5
"2023-01-01, 02:17:06",11.8,10.1
"2023-01-01, 02:17:09",20.6,19.9
"2023-01-01, 02:17:12",22.7,10.5
"2023-01-01, 02:17:15",18.9,7.2
"2023-01-01, 02:17:18",45,12.8
"2023-01-01, 02:17:21",41.7,17
"2023-01-01, 02:17:24",11.9,13.4
"2023-01-01, 02:17:27",44.7,6.1
"2023-01-01, 02:17:30",28.5,8.2
"2023-01-01, 02:17:33",31.4,13.4
"2023-01-01, 02:17:36",32.3,8.8
"2023-01-01, 02:17:39",36.5,8.9
"2023-01-01, 02:17:42",48.4,16.5
"2023-01-01, 02:17:45",44.8,16.7
"2023-01-01, 02:17:48",27.5,14.4
"2023-01-01, 02:17:51",40.9,5.1
"2023-01-01, 02:17:54",46.1,13.6
"2023-01-01, 02:17:57",35.1,10.2
"2023-01-01, 02:18:00",30.8,12.8
"2023-01-01, 02:18:03",38.7,14.2
"2023-01-01, 02:18:06",19.9,11
"2023-01-01, 02:18:09",11.2,7.5
"2023-01-01, 02:18:12",17.7,11.7
"2023-01-01, 02:18:15",40.5,6
"2023-01-01, 02:18:18",34.6,7.9
"2023-01-01, 02:18:21",34.8,15.5
"2023-01-01, 02:18:24",23.8,19.1
"2023-01-01, 02:18:27",30.3,15.3
"2023-01-01, 02:18:30",29.4,13.6
"2023-01-01, 02:18:33",36.8,14.9
"2023-01-01, 02:18:36",19.4,5.2
"2023-01-01, 02:18:39",21.9,14.3
"2023-01-01, 02:18:42",43.8,10.8
"2023-01-01, 02:18:45",12.5,9.3
"2023-01-01, 02:18:48",30.3,16.2
"2023-01-01, 02:18:51",11.3,5.8
"2023-01-01, 02:18:54",20.7,19
"2023-01-01, 02:18:57",15.9,11.1
"2023-01-01, 02:19:00",39.2,13.6
"2023-01-01, 02:19:03",42,11.3
"2023-01-01, 02:19:06",40,9.4
"2023-01-01, 02:19:09",18.6,11.7
"2023-01-01, 02:19:12",42.2,5.8
"2023-01-01, 02:19:15",26.1,17.4
"2023-01-01, 02:19:18",46.7,18.7
"2023-01-01, 02:19:21",30.3,13.2
"2023-01-01, 02:19:24",18.3,8.2
"2023-01-01, 02:19:27",26,16.9
"2023-01-01, 02:19:30",34,13.7
"2023-01-01, 02:19:33",15.4,12.9
"2023-01-01, 02:19:36",34.1,11.4
"2023-01-01, 02:19:39",31.9,9.6
"2023-01-01, 02:19:42",15.4,14.3
"2023-01-01, 02:19:45",12.9,6.6
"2023-01-01, 02:19:48",37.4,15.8
"2023-01-01, 02:19:51",42.2,6.8
"2023-01-01, 02:19:54",33.4,11.7
"2023-01-01, 02:19:57",25.8,13.5
"2023-01-01, 02:20:00",20.6,19.9
"2023-01-01, 02:20:03",26.7,11.4
"2023-01-01, 02:20:06",13.2,14.1
"2023-01-01, 02:20:09",23.4,11.8
"2023-01-01, 02:20:12",15.3,19
"2023-01-01, 02:20:15",33.7,19.1
"2023-01-01, 02:20:18",41.1,19.9
"2023-01-01, 02:20:21",12.8,7.7
"2023-01-01, 02:20:24",32.6,17.9
"2023-01-01, 02:20:27",26.4,6.6
"2023-01-01, 02:20:30",49.2,15.4
"2023-01-01, 02:20:33",31.1,5.4
"2023-01-01, 02:20:36",24.4,16.3
"2023-01-01, 02:20:39",26.5,19.1
"2023-01-01, 02:20:42",43,16.3
"2023-01-01, 02:20:45",33.3,15.7
"2023-01-01, 02:20:48",41.5,7.3
"2023-01-01, 02:20:51",15.6,8.9
"2023-01-01, 02:20:54",22.8,5
"2023-01-01, 02:20:57",35,5.2
"2023-01-01, 02:21:00",30.8,12.3
"2023-01-01, 02:21:03",18.2,19.2
"2023-01-01, 02:21:06",11.3,6.8
"2023-01-01, 02:21:09",46.1,9.7
"2023-01-01, 02:21:12",24.8,11.2
"2023-01-01, 02:21:15",13.2,6.5
"2023-01-01, 02:21:18",10.8,18.2
"2023-01-01, 02:21:21",38.7,9.4
"2023-01-01, 02:21:24",25.8,16.7
"2023-01-01, 02:21:27",27.4,6.5
"2023-01-01, 02:21:30",46.6,18.2
"2023-01-01, 02:21:33",23.6,14.9
"2023-01-01, 02:21:36",26.6,16.1
"2023-01-01, 02:21:39",29.8,10.4
"2023-01-01, 02:21:42",14.5,16.5
"2023-01-01, 02:21:45",19.5,16.1
"2023-01-01, 02:21:48",11.2,15.6
"2023-01-01, 02:21:51",40.2,10.4
"2023-01-01, 02:21:54",13.2,5.5
"2023-01-01, 02:21:57",11,15.1
"2023-01-01, 02:22:00",31.7,6.4
"2023-01-01, 02:22:03",34.3,18
"2023-01-01, 02:22:06",11.6,16.9
"2023-01-01, 02:22:09",27.3,5.8
"2023-01-01, 02:22:12",19.8,15.9
"2023-01-01, 02:22:15",29.1,17.2
"2023-01-01, 02:22:18",17.4,6.3
"2023-01-01, 02:22:21",28.3,14.4
"2023-01-01, 02:22:24",41.8,15.3
"2023-01-01, 02:22:27",22.3,9.7
"2023-01-01, 02:22:30",13.5,8.6
"2023-01-01, 02:22:33",10.4,7.2
"2023-01-01, 02:22:36",24.2,5
"2023-01-01, 02:22:39",45.7,11.4
"2023-01-01, 02:22:42",44.7,5.7
"2023-01-01, 02:22:45",24.1,7.6
"2023-01-01, 02:22:48",46.7,18.3
"2023-01-01, 02:22:51",12.9,7.5
"2023-01-01, 02:22:54",42.5,18.1
"2023-01-01, 02:22:57",44.3,18.1
"2023-01-01, 02:23:00",26.2,18.8
"2023-01-01, 02:23:03",28.8,8.5
"2023-01-01, 02:23:06",43.1,8.7
"2023-01-01, 02:23:09",19.2,11
"2023-01-01, 02:23:12",48.9,14.2
"2023-01-01, 02:23:15",26.1,13.2
"2023-01-01, 02:23:18",30.6,18.3
"2023-01-01, 02:23:21",20,19.6
"2023-01-01, 02:23:24",22.7,6
"2023-01-01, 02:23:27",12.2,8.5
"2023-01-01, 02:23:30",19.6,11.6
"2023-01-01, 02:23:33",11.7,7.3
"2023-01-01, 02:23:36",46,13.3
"2023-01-01, 02:23:39",18,8.2
"2023-01-01, 02:23:42",47.3,10.1
"2023-01-01, 02:23:45",30.5,11.8
"2023-01-01, 02:23:48",26.9,13.3
"2023-01-01, 02:23:51",12.2,10.5
"2023-01-01, 02:23:54",31.1,8.3
"2023-01-01, 02:23:57",28.1,7.4
"2023-01-01, 02:24:00",25.2,17.2
"2023-01-01, 02:24:03",37.6,17.5
"2023-01-01, 02:24:06",45.2,10.2
"2023-01-01, 02:24:09",33.4,12.2
"2023-01-01, 02:24:12",48.8,6.1
"2023-01-01, 02:24:15",10.1,7.6
"2023-01-01, 02:24:18",28.5,16.1
"2023-01-01, 02:24:21",19.1,10.8
"2023-01-01, 02:24:24",19.8,10.7
"2023-01-01, 02:24:27",20.6,8.6
"2023-01-01, 02:24:30",11.3,8.6
"2023-01-01, 02:24:33",10.5,16.1
"2023-01-01, 02:24:36",48.6,5.9
"2023-01-01, 02:24:39",24.5,6.4
"2023-01-01, 02:24:42",14.3,17.3
"2023-01-01, 02:24:45",15.5,12.4
"2023-01-01, 02:24:48",17.8,12.8
"2023-01-01, 02:24:51",34.1,17.3
"2023-01-01, 02:24:54",19.4,15.4
"2023-01-01, 02:24:57",16.7,17.1
"2023-01-01, 02:25:00",47.7,16.3
"2023-01-01, 02:25:03",15.5,7.1
"2023-01-01, 02:25:06",29.8,14
"2023-01-01, 02:25:09",16.8,5.4
"2023-01-01, 02:25:12",21.2,19.4
"2023-01-01, 02:25:15",48.4,14.6
"2023-01-01, 02:25:18",29.5,9.8
"2023-01-01, 02:25:21",18.4,11.9
"2023-01-01, 02:25:24",38.9,13.1
"2023-01-01, 02:25:27",45.8,16.6
"2023-01-01, 02:25:30",42.3,11.7
"2023-01-01, 02:25:33",22.9,17.5
"2023-01-01, 02:25:36",27.9,19.6
"2023-01-01, 02:25:39",39.3,9.3
"2023-01-01, 02:25:42",28.5,18
"2023-01-01, 02:25:45",21.9,12.6
"2023-01-01, 02:25:48",42.1,13.2
"2023-01-01, 02:25:51",23.1,7.6
"2023-01-01, 02:25:54",43.6,16.8
"2023-01-01, 02:25:57",48.2,9.3
"2023-01-01, 02:26:00",45,13.8
"2023-01-01, 02:26:03",32.5,14.8
"2023-01-01, 02:26:06",31.5,16.3
"2023-01-01, 02:26:09",25.6,17.1
"2023-01-01, 02:26:12",25.9,9.4
"2023-01-01, 02:26:15",16.8,5.7
"2023-01-01, 02:26:18",49.3,9
"2023-01-01, 02:26:21",45.4,9.7
"2023-01-01, 02:26:24",18.2,9.7
"2023-01-01, 02:26:27",40,14.4
"2023-01-01, 02:26:30",36.4,7.4
"2023-01-01, 02:26:33",28.6,15
"2023-01-01, 02:26:36",24.5,10.3
"2023-01-01, 02:26:39",33.8,9.4
"2023-01-01, 02:26:42",32.3,19
"2023-01-01, 02:26:45",45.2,7.8
"2023-01-01, 02:26:48",22.4,13.9
"2023-01-01, 02:26:51",41.5,6.6
"2023-01-01, 02:26:54",15.7,11.6
"2023-01-01, 02:26:57",41.4,8.1
"2023-01-01, 02:27:00",13.7,19.9
"2023-01-01, 02:27:03",31.7,18.4
"2023-01-01, 02:27:06",39,13.1
"2023-01-01, 02:27:09",49.9,12.1
"2023-01-01, 02:27:12",42.9,15.3
"2023-01-01, 02:27:15",33,15.3
"2023-01-01, 02:27:18",11.7,14.8
"2023-01-01, 02:27:21",49.3,11.4
"2023-01-01, 02:27:24",48.8,8.6
"2023-01-01, 02:27:27",16.4,10.4
"2023-01-01, 02:27:30",47.1,9.7
"2023-01-01, 02:27:33",23.4,14.7
"2023-01-01, 02:27:36",47.6,9
"2023-01-01, 02:27:39",16.5,12.2
"2023-01-01, 02:27:42",45.9,8
"2023-01-01, 02:27:45",13.3,15.6
"2023-01-01, 02:27:48",24.8,7.1
"2023-01-01, 02:27:51",22,11.9
"2023-01-01, 02:27:54",35.8,17.4
"2023-01-01, 02:27:57",19,15.2
"2023-01-01, 02:28:00",36.6,13.9
"2023-01-01, 02:28:03",16,11.1
"2023-01-01, 02:28:06",26.9,8.2
"2023-01-01, 02:28:09",21.1,5.2
"2023-01-01, 02:28:12",27,18.5
"2023-01-01, 02:28:15",38.3,14.9
"2023-01-01, 02:28:18",15.4,7.9
"2023-01-01, 02:28:21",21.5,16.6
"2023-01-01, 02:28:24",11.4,11.8
"2023-01-01, 02:28:27",44.3,11.9
"2023-01-01, 02:28:30",22.1,14.9
"2023-01-01, 02:28:33",28.4,11.7
"2023-01-01, 02:28:36",40.1,17.4
"2023-01-01, 02:28:39",42.4,8.6
"2023-01-01, 02:28:42",43.4,17.2
"2023-01-01, 02:28:45",12.2,9.8
"2023-01-01, 02:28:48",46.7,10.3
"2023-01-01, 02:28:51",11.9,10.2
"2023-01-01, 02:28:54",35.3,13.4
"2023-01-01, 02:28:57",42,13.2
"2023-01-01, 02:29:00",31.8,7.8
"2023-01-01, 02:29:03",42.6,5.6
"2023-01-01, 02:29:06",37.4,18.9
"2023-01-01, 02:29:09",37.5,11.5
"2023-01-01, 02:29:12",30.8,12.8
"2023-01-01, 02:29:15",30.6,11.4
"2023-01-01, 02:29:18",46.5,17.5
"2023-01-01, 02:29:21",22.2,5.8
"2023-01-01, 02:29:24",34.1,9.6
"2023-01-01, 02:29:27",10.4,10.8
"2023-01-01, 02:29:30",44.2,12.6
"2023-01-01, 02:29:33",33.2,5.6
"2023-01-01, 02:29:36",15.3,6.6
"2023-01-01, 02:29:39",26.8,8.9
"2023-01-01, 02:29:42",49.9,17.3
"2023-01-01, 02:29:45",46.8,15.3
"2023-01-01, 02:29:48",41.9,17.5
"2023-01-01, 02:29:51",41.2,6
"2023-01-01, 02:29:54",47.6,15.3
"2023-01-01, 02:29:57",11.2,8.3
"2023-01-01, 02:30:00",15.9,17
"2023-01-01, 02:30:03",41.2,16.1
"2023-01-01, 02:30:06",41.3,5.2
"2023-01-01, 02:30:09",28.7,5.6
"2023-01-01, 02:30:12",31.2,8.9
"2023-01-01, 02:30:15",47.7,8.4
"2023-01-01, 02:30:18",16.5,16
"2023-01-01, 02:30:21",40.3,16.9
"2023-01-01, 02:30:24",31.9,8.9
"2023-01-01, 02:30:27",47.9,7.6
"2023-01-01, 02:30:30",21.4,16.8
"2023-01-01, 02:30:33",19.9,12.7
"2023-01-01, 02:30:36",33.6,7.3
"2023-01-01, 02:30:39",34.4,16.4
"2023-01-01, 02:30:42",31.4,7.1
"2023-01-01, 02:30:45",41.7,16.1
"2023-01-01, 02:30:48",19.4,19.3
"2023-01-01, 02:30:51",45.9,10.8
"2023-01-01, 02:30:54",30.5,15.1
"2023-01-01, 02:30:57",30.7,11.4
"2023-01-01, 02:31:00",27.5,5.3
"2023-01-01, 02:31:03",48.5,6.2
"2023-01-01, 02:31:06",40,18.9
"2023-01-01, 02:31:09",41,6.8
"2023-01-01, 02:31:12",35.6,17.9
"2023-01-01, 02:31:15",14.4,11.9
"2023-01-01, 02:31:18",27.7,5.6
"2023-01-01, 02:31:21",23.1,8.5
"2023-01-01, 02:31:24",27.6,7.1
"2023-01-01, 02:31:27",46.2,10.2
"2023-01-01, 02:31:30",31.2,16.3
"2023-01-01, 02:31:33",36.5,18.6
"2023-01-01, 02:31:36",34.3,13
"2023-01-01, 02:31:39",20.9,14.2
"2023-01-01, 02:31:42",15.4,8.6
"2023-01-01, 02:31:45",42.3,18.7
"2023-01-01, 02:31:48",36.5,10
"2023-01-01, 02:31:51",20.9,16.5
"2023-01-01, 02:31:54",46,8.3
"2023-01-01, 02:31:57",15.7,13.2
"2023-01-01, 02:32:00",16.4,10
"2023-01-01, 02:32:03",19.4,12.6
"2023-01-01, 02:32:06",23.3,17.8
"2023-01-01, 02:32:09",10.4,8.6
"2023-01-01, 02:32:12",49.6,11.8
"2023-01-01, 02:32:15",33.3,17.1
"2023-01-01, 02:32:18",16.6,14.7
"2023-01-01, 02:32:21",30.8,19.3
"2023-01-01, 02:32:24",17,18.7
"2023-01-01, 02:32:27",22.6,19.6
"2023-01-01, 02:32:30",28.7,16.2
"2023-01-01, 02:32:33",14.8,8.7
"2023-01-01, 02:32:36",48.6,14.1
"2023-01-01, 02:32:39",43.1,13.2
"2023-01-01, 02:32:42",49.7,17.1
"2023-01-01, 02:32:45",30.2,9
"2023-01-01, 02:32:48",12.3,8.9
"2023-01-01, 02:32:51",45.7,14.8
"2023-01-01, 02:32:54",36.9,11
"2023-01-01, 02:32:57",11.5,16.7
"2023-01-01, 02:33:00",34.3,18.6
"2023-01-01, 02:33:03",16,11.9
"2023-01-01, 02:33:06",48.2,17.2
"2023-01-01, 02:33:09",23.6,15.8
"2023-01-01, 02:33:12",37.9,8
"2023-01-01, 02:33:15",17.6,7.4
"2023-01-01, 02:33:18",10.2,17
"2023-01-01, 02:33:21",34.8,14.9
"2023-01-01, 02:33:24",36.6,15.6
"2023-01-01, 02:33:27",36.5,9.8
"2023-01-01, 02:33:30",23.3,9.5
"2023-01-01, 02:33:33",22,7.2
"2023-01-01, 02:33:36",44.4,15.1
"2023-01-01, 02:33:39",26,15.7
"2023-01-01, 02:33:42",16.5,17.5
"2023-01-01, 02:33:45",37.3,12.1
"2023-01-01, 02:33:48",39.8,19.1
"2023-01-01, 02:33:51",15.8,7.9
"2023-01-01, 02:33:54",23.8,13.3
"2023-01-01, 02:33:57",19.4,16
"2023-01-01, 02:34:00",20.6,15.8
"2023-01-01, 02:34:03",47.8,14.4
"2023-01-01, 02:34:06",41.1,16
"2023-01-01, 02:34:09",37.9,17.7
"2023-01-01, 02:34:12",20.9,5.7
"2023-01-01, 02:34:15",26.9,10.7
"2023-01-01, 02:34:18",23.5,10
"2023-01-01, 02:34:21",21.5,6.5
"2023-01-01, 02:34:24",41.7,18.9
"2023-01-01, 02:34:27",23.6,16.7
"2023-01-01, 02:34:30",29.5,19.4
